class_id,support,precision,recall,f1
0,40,0.1386861313868613,0.475,0.21468926553672313
1,40,0.0,0.0,0.0
2,40,0.0,0.0,0.0
3,40,0.8,0.1,0.1777777777777778
4,40,0.11627906976744186,0.375,0.1775147928994083
5,40,0.0,0.0,0.0
6,40,0.0,0.0,0.0
