timestamp_utc,dataset,strategy,held_out,model,seed,device,epochs,train_samples,test_samples,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-30T15:49:49Z,esp-fi-har,loso,1,MLP,42,cuda,50,1960,280,0.14166666666666666,1.9062992601978535,1.9459135975156512,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,9.499602142954245,0.04370694502722472,114.0405776980333,results/MLP/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_1
2026-03-30T15:49:49Z,esp-fi-har,loso,1,LeNet,42,cpu,50,1960,280,0.796875,0.5299475115172717,2.7533122403281074,0.38571428571428573,0.4082655959642013,0.3857142857142857,0.3465346665623094,0.4082655959642014,0.38571428571428573,0.34653466656230936,0.38571428571428573,0.38571428571428573,0.38571428571428573,0.3857142857142857,43.142797615000745,0.04747186600070563,142.72047224000198,results/LeNet/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_1
2026-03-30T15:52:17Z,esp-fi-har,loso,2,MLP,42,cuda,50,1960,280,0.5453125,1.1468918158083545,2.6467315673828127,0.225,0.22685720712036503,0.225,0.21938913321119,0.22685720712036503,0.225,0.21938913321119,0.225,0.225,0.225,0.225,7.678792895050719,0.009823605068959296,131.19988932297565,results/MLP/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_2
2026-03-30T15:52:37Z,esp-fi-har,loso,2,LeNet,42,cpu,50,1960,280,0.7916666666666666,0.5522515374786999,1.6535137448992048,0.6035714285714285,0.6081597100083016,0.6035714285714286,0.5907197599390605,0.6081597100083016,0.6035714285714285,0.5907197599390606,0.6035714285714285,0.6035714285714285,0.6035714285714285,0.6035714285714286,43.167536466000456,0.04510717700031819,162.82948868699896,results/LeNet/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_2
2026-03-30T15:49:49Z,esp-fi-har,loso,1,ResNet18,42,cpu,50,1960,280,0.9901041666666667,0.030802237698618246,5.258792659214564,0.25,0.2760284140770247,0.24999999999999997,0.23367060826575464,0.2760284140770248,0.25,0.23367060826575461,0.25,0.25,0.25,0.24999999999999997,264.21154674900026,0.24968616000114707,364.04463641799884,results/ResNet18/esp-fi-har-loso/subject_1/model_checkpoint.pt,results/ResNet18/esp-fi-har-loso/subject_1
2026-03-30T15:54:54Z,esp-fi-har,loso,3,MLP,42,cuda,50,1960,280,0.509375,1.1822047214118803,2.5312915393284388,0.24285714285714285,0.22310223719834704,0.24285714285714283,0.21086685054076357,0.22310223719834701,0.24285714285714285,0.2108668505407636,0.24285714285714285,0.24285714285714285,0.24285714285714285,0.24285714285714283,7.429148510098457,0.009485899936407804,97.76722584001254,results/MLP/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_3
2026-03-30T15:55:47Z,esp-fi-har,loso,3,LeNet,42,cpu,50,1960,280,0.7890625,0.5279333649849405,2.1890349524361747,0.5214285714285715,0.5081992942104379,0.5214285714285715,0.4838255858540186,0.5081992942104379,0.5214285714285715,0.4838255858540186,0.5214285714285715,0.5214285714285715,0.5214285714285715,0.5214285714285715,42.68527547800113,0.04419547699944815,145.48502870800075,results/LeNet/esp-fi-har-loso/subject_3/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_3
2026-03-30T15:56:47Z,esp-fi-har,loso,4,MLP,42,cuda,50,1960,280,0.278125,1.7046852423220265,1.8291566746575492,0.21071428571428572,0.16921160643850203,0.21071428571428572,0.1638404155043309,0.169211606438502,0.21071428571428572,0.16384041550433087,0.21071428571428572,0.21071428571428572,0.21071428571428572,0.21071428571428572,7.44969844201114,0.009925950900651515,92.15014688903466,results/MLP/esp-fi-har-loso/subject_4/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_4
2026-03-30T15:58:33Z,esp-fi-har,loso,5,MLP,42,cuda,50,1960,280,0.50625,1.2360074490916972,2.89782874584198,0.20714285714285716,0.2327622575500334,0.20714285714285713,0.17279079703240932,0.23276225755003344,0.20714285714285716,0.1727907970324093,0.20714285714285716,0.20714285714285716,0.20714285714285716,0.20714285714285713,7.691309356945567,0.01028826495166868,96.60851511103101,results/MLP/esp-fi-har-loso/subject_5/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_5
2026-03-30T15:58:33Z,esp-fi-har,loso,4,LeNet,42,cpu,50,1960,280,0.7708333333333334,0.6017054859472781,1.162735105412347,0.6107142857142858,0.6211039696607429,0.6107142857142857,0.5987258930342273,0.6211039696607429,0.6107142857142858,0.5987258930342274,0.6107142857142858,0.6107142857142858,0.6107142857142858,0.6107142857142857,41.39268342499781,0.041999310997198336,129.9521363649983,results/LeNet/esp-fi-har-loso/subject_4/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_4
2026-03-30T15:56:01Z,esp-fi-har,loso,2,ResNet18,42,cpu,50,1960,280,0.9833333333333333,0.04864506850741347,4.240385791233607,0.37857142857142856,0.3793562222138324,0.37857142857142856,0.3413579824609491,0.3793562222138324,0.37857142857142856,0.3413579824609491,0.37857142857142856,0.37857142857142856,0.37857142857142856,0.37857142857142856,263.7405806070019,0.20136844300213852,354.0280377119998,results/ResNet18/esp-fi-har-loso/subject_2/model_checkpoint.pt,results/ResNet18/esp-fi-har-loso/subject_2
2026-03-30T16:00:38Z,esp-fi-har,loso,6,MLP,42,cuda,50,1960,280,0.5458333333333333,1.155153870096012,2.2315964221954347,0.2,0.27748707336619427,0.19999999999999998,0.1791857380562146,0.2774870733661942,0.2,0.1791857380562146,0.2,0.2,0.2,0.19999999999999998,7.425286047975533,0.009935228968970478,103.66117817896884,results/MLP/esp-fi-har-loso/subject_6/model_checkpoint.pt,results/MLP/esp-fi-har-loso/subject_6
2026-03-30T16:01:02Z,esp-fi-har,loso,5,LeNet,42,cpu,50,1960,280,0.775,0.6020333124666798,2.0387527465820314,0.42857142857142855,0.4052097672177282,0.42857142857142855,0.40738550906967413,0.40520976721772833,0.42857142857142855,0.40738550906967413,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,39.53601213299771,0.04259553800147842,146.62714957299977,results/LeNet/esp-fi-har-loso/subject_5/model_checkpoint.pt,results/LeNet/esp-fi-har-loso/subject_5
