timestamp_utc,dataset,strategy,held_out,model,norm,seed,device,epochs,train_samples,test_samples,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-04-01T02:52:49Z,esp-fi-har,loso,8,MLP,per-environment,42,cuda,100,1960,280,0.14270833333333333,1.9062093384411871,1.9459104367664881,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,25.54345505591482,0.017828996060416102,200.75498181488365,results/MLP/esp-fi-har-loso/per_environment/subject_8/model_checkpoint.pt,results/MLP/esp-fi-har-loso/per_environment/subject_8
2026-04-01T02:52:49Z,esp-fi-har,loso,8,MLP,robust,42,cuda,100,1960,280,0.1421875,1.9062031726447903,1.9459112678255355,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,25.45020740199834,0.025302524911239743,200.6990051760804,results/MLP/esp-fi-har-loso/robust/subject_8/model_checkpoint.pt,results/MLP/esp-fi-har-loso/robust/subject_8
2026-04-01T02:55:02Z,esp-fi-har,leave-one-env,1,ViT,robust,42,cuda,100,1680,560,0.6556490384615384,0.937777212687901,3.8876996176583427,0.1392857142857143,0.16144261553289077,0.1392857142857143,0.12062416044941086,0.16144261553289077,0.1392857142857143,0.12062416044941086,0.1392857142857143,0.1392857142857143,0.1392857142857143,0.1392857142857143,27.726115716039203,0.03382715198677033,120.58041695598513,results/ViT/esp-fi-har-leave-env/robust/env_1/model_checkpoint.pt,results/ViT/esp-fi-har-leave-env/robust/env_1
2026-04-01T02:55:02Z,esp-fi-har,random-split,5,ViT,per-environment,42,cuda,100,1792,448,0.45703125,1.3958154916763306,1.968540072441101,0.29910714285714285,0.3050068766751505,0.29910714285714285,0.2965971416840964,0.3050068766751505,0.29910714285714285,0.2965971416840964,0.29910714285714285,0.29910714285714285,0.29910714285714285,0.29910714285714285,28.807986533036456,0.025081109954044223,121.87801517592743,results/ViT/esp-fi-har-random/per_environment/seed_5/model_checkpoint.pt,results/ViT/esp-fi-har-random/per_environment/seed_5
2026-04-01T02:56:18Z,esp-fi-har,leave-one-env,1,MLP,per-subject,42,cuda,100,1680,560,0.14362980769230768,1.9273865472702754,1.9459105593817574,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,21.301672477973625,0.032587958965450525,190.08286090398906,results/MLP/esp-fi-har-leave-env/per_subject/env_1/model_checkpoint.pt,results/MLP/esp-fi-har-leave-env/per_subject/env_1
2026-04-01T02:56:41Z,esp-fi-har,leave-one-env,1,MLP,robust,42,cuda,100,1680,560,0.14182692307692307,1.9273819514683315,1.9459108216421945,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.243082460016012,0.05870340298861265,169.06413350999355,results/MLP/esp-fi-har-leave-env/robust/env_1/model_checkpoint.pt,results/MLP/esp-fi-har-leave-env/robust/env_1
2026-04-01T02:56:41Z,esp-fi-har,leave-one-env,1,MLP,per-environment,42,cuda,100,1680,560,0.14543269230769232,1.9273354121616908,1.9459109885352,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.441139894071966,0.033555285073816776,169.2729044270236,results/MLP/esp-fi-har-leave-env/per_environment/env_1/model_checkpoint.pt,results/MLP/esp-fi-har-leave-env/per_environment/env_1
2026-04-01T02:57:17Z,esp-fi-har,leave-one-env,2,ViT,robust,42,cuda,100,1680,560,0.6213942307692307,0.9592163948785691,4.234794793810163,0.175,0.18091555252261707,0.17500000000000002,0.17026189011874773,0.18091555252261712,0.175,0.1702618901187477,0.175,0.175,0.175,0.17500000000000002,28.882733284961432,0.03304631891660392,149.78280764992815,results/ViT/esp-fi-har-leave-env/robust/env_2/model_checkpoint.pt,results/ViT/esp-fi-har-leave-env/robust/env_2
2026-04-01T02:59:57Z,esp-fi-har,leave-one-env,3,ViT,robust,42,cuda,100,1680,560,0.6147836538461539,1.029863489241827,3.1565421989985873,0.15178571428571427,0.1781173248399809,0.15178571428571427,0.15035729842085097,0.1781173248399809,0.15178571428571427,0.15035729842085097,0.15178571428571427,0.15178571428571427,0.15178571428571427,0.15178571428571427,30.231457066023722,0.042758474010042846,135.24071191693656,results/ViT/esp-fi-har-leave-env/robust/env_3/model_checkpoint.pt,results/ViT/esp-fi-har-leave-env/robust/env_3
2026-04-01T02:59:57Z,esp-fi-har,leave-one-env,2,MLP,per-subject,42,cuda,100,1680,560,0.14122596153846154,1.9273737407865978,1.9459107535226003,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,21.15711500198813,0.03229367098538205,192.04549421096453,results/MLP/esp-fi-har-leave-env/per_subject/env_2/model_checkpoint.pt,results/MLP/esp-fi-har-leave-env/per_subject/env_2
2026-04-01T02:59:57Z,esp-fi-har,leave-one-env,2,MLP,per-environment,42,cuda,100,1680,560,0.14182692307692307,1.927418935866583,1.94591087273189,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,21.798803484998643,0.03334555705077946,207.37751094507985,results/MLP/esp-fi-har-leave-env/per_environment/env_2/model_checkpoint.pt,results/MLP/esp-fi-har-leave-env/per_environment/env_2
