timestamp_utc,dataset,strategy,held_out,model,seed,device,epochs,train_samples,test_samples,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-31T09:07:50Z,esp-fi-har,random-split,1,GRU,42,cuda,200,1792,448,1.0,0.006033796110256974,1.4961036103112357,0.734375,0.7383449230886522,0.734375,0.7344178701277819,0.7383449230886522,0.734375,0.7344178701277819,0.734375,0.734375,0.734375,0.734375,54.290980003992445,0.03789561599842273,144.71139162899635,results/GRU/esp-fi-har-random/seed_1/model_checkpoint.pt,results/GRU/esp-fi-har-random/seed_1
2026-03-31T09:08:44Z,esp-fi-har,random-split,1,LSTM,42,cuda,200,1792,448,0.5764508928571429,1.0853573488337653,1.7787403890064784,0.33035714285714285,0.3266628367743224,0.33035714285714285,0.3263884026232707,0.3266628367743224,0.33035714285714285,0.3263884026232707,0.33035714285714285,0.33035714285714285,0.33035714285714285,0.33035714285714285,75.71415509599319,0.05934227199759334,145.76585712899396,results/LSTM/esp-fi-har-random/seed_1/model_checkpoint.pt,results/LSTM/esp-fi-har-random/seed_1
2026-03-31T09:07:22Z,esp-fi-har,random-split,1,MLP,42,cuda,100,1792,448,0.140625,1.946025401353836,1.9459100450788225,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,22.109313985987683,0.0279936939914478,227.9956316549942,results/MLP/esp-fi-har-random/seed_1/model_checkpoint.pt,results/MLP/esp-fi-har-random/seed_1
2026-03-31T09:10:24Z,esp-fi-har,random-split,2,GRU,42,cuda,200,1792,448,0.9977678571428571,0.022598661748426303,1.7382360526493617,0.6584821428571429,0.6635853729097825,0.6584821428571429,0.658802852598365,0.6635853729097825,0.6584821428571429,0.658802852598365,0.6584821428571429,0.6584821428571429,0.6584821428571429,0.6584821428571429,54.163428294006735,0.049388040002668276,131.51400649099378,results/GRU/esp-fi-har-random/seed_2/model_checkpoint.pt,results/GRU/esp-fi-har-random/seed_2
2026-03-31T09:11:15Z,esp-fi-har,random-split,2,LSTM,42,cuda,200,1792,448,0.53125,1.18088498711586,1.7868797779083252,0.35044642857142855,0.3507923121781635,0.35044642857142855,0.347826082260472,0.3507923121781635,0.35044642857142855,0.347826082260472,0.35044642857142855,0.35044642857142855,0.35044642857142855,0.35044642857142855,75.424355561001,0.059336477002943866,143.11555119800323,results/LSTM/esp-fi-har-random/seed_2/model_checkpoint.pt,results/LSTM/esp-fi-har-random/seed_2
2026-03-31T09:12:37Z,esp-fi-har,random-split,3,GRU,42,cuda,200,1792,448,0.9994419642857143,0.015882261845815395,1.4664189432348524,0.7209821428571429,0.7176919221100398,0.7209821428571429,0.7180180046389534,0.7176919221100398,0.7209821428571429,0.7180180046389534,0.7209821428571429,0.7209821428571429,0.7209821428571429,0.7209821428571429,53.47521834798681,0.04733671199937817,125.65081500100496,results/GRU/esp-fi-har-random/seed_3/model_checkpoint.pt,results/GRU/esp-fi-har-random/seed_3
2026-03-31T09:12:00Z,esp-fi-har,random-split,1,LeNet,42,cuda,100,1792,448,0.6556919642857143,0.8487237372568676,1.093079583985465,0.6160714285714286,0.6218116825830478,0.6160714285714286,0.6153326602246665,0.6218116825830478,0.6160714285714286,0.6153326602246665,0.6160714285714286,0.6160714285714286,0.6160714285714286,0.6160714285714286,25.6538851520163,0.02991359299630858,169.66724844899727,results/LeNet/esp-fi-har-random/seed_1/model_checkpoint.pt,results/LeNet/esp-fi-har-random/seed_1
2026-03-31T09:11:57Z,esp-fi-har,random-split,2,MLP,42,cuda,100,1792,448,0.14341517857142858,1.9458903287138258,1.9459105900355749,0.14285714285714285,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.02040816326530612,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,21.896043465007097,0.02678413499961607,181.87876429999596,results/MLP/esp-fi-har-random/seed_2/model_checkpoint.pt,results/MLP/esp-fi-har-random/seed_2
2026-03-31T09:13:43Z,esp-fi-har,random-split,3,LSTM,42,cuda,200,1792,448,0.6116071428571429,1.0186337615762437,1.688020978655134,0.375,0.373707150327136,0.375,0.37155505534360095,0.373707150327136,0.375,0.37155505534360095,0.375,0.375,0.375,0.375,75.70759532399825,0.06073202200059313,147.9345817889989,results/LSTM/esp-fi-har-random/seed_3/model_checkpoint.pt,results/LSTM/esp-fi-har-random/seed_3
2026-03-31T09:14:47Z,esp-fi-har,random-split,4,GRU,42,cuda,200,1792,448,0.9983258928571429,0.012415241267132972,1.4353236045156206,0.7366071428571429,0.737684205195726,0.7366071428571429,0.7360714607527911,0.737684205195726,0.7366071428571429,0.7360714607527911,0.7366071428571429,0.7366071428571429,0.7366071428571429,0.7366071428571429,54.60734279399912,0.047498972999164835,125.04944344899559,results/GRU/esp-fi-har-random/seed_4/model_checkpoint.pt,results/GRU/esp-fi-har-random/seed_4
