true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,61,4,9,2,0,1,3
class_1,66,4,9,0,0,0,1
class_2,45,7,17,0,3,1,7
class_3,61,1,9,0,1,1,7
class_4,65,1,10,0,0,2,2
class_5,56,1,14,1,0,1,7
class_6,58,2,13,1,0,0,6
