true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,5,5,3,0,0,2,25
class_1,2,4,0,1,2,0,31
class_2,1,0,10,0,0,0,29
class_3,0,1,0,1,0,4,34
class_4,0,3,0,0,1,3,33
class_5,1,2,3,0,3,3,28
class_6,1,12,3,0,0,0,24
