true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,13,3,10,15,3,17,19
class_1,7,3,14,9,7,16,24
class_2,9,2,22,7,15,6,19
class_3,8,4,16,3,11,9,29
class_4,7,2,30,4,13,5,19
class_5,9,0,18,9,20,4,20
class_6,14,2,17,5,6,11,25
