true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,28,10,7,7,4,1,7
class_1,19,18,4,15,1,1,6
class_2,8,3,27,4,8,3,11
class_3,10,9,5,18,9,7,6
class_4,11,5,10,7,22,5,4
class_5,6,10,14,6,12,9,7
class_6,8,4,10,8,8,5,21
