true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,25,15,0,0,0,0,0
class_1,7,28,0,0,0,0,5
class_2,0,0,11,6,12,8,3
class_3,0,0,4,19,4,7,6
class_4,1,0,4,5,24,2,4
class_5,0,0,4,5,1,30,0
class_6,1,0,8,15,10,0,6
