true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,15,16,2,0,1,5,1
class_1,13,20,0,0,0,7,0
class_2,0,2,18,8,5,5,2
class_3,1,0,12,13,0,3,11
class_4,1,0,34,1,2,0,2
class_5,2,3,12,2,8,13,0
class_6,6,0,9,4,1,6,14
