true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,18,10,9,17,2,1,7
class_1,9,13,6,11,7,3,15
class_2,2,10,20,7,8,2,15
class_3,13,8,4,17,6,0,16
class_4,10,6,11,3,22,0,12
class_5,10,2,12,4,13,2,21
class_6,8,12,8,11,7,0,18
