true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,12,7,13,0,14,0,18
class_1,10,5,9,0,24,0,16
class_2,10,8,14,0,24,0,8
class_3,7,8,11,1,23,0,14
class_4,4,4,13,0,34,0,9
class_5,10,4,6,1,34,0,9
class_6,9,11,6,1,23,0,14
