class_id,support,precision,recall,f1
0,64,0.782608695652174,0.84375,0.81203007518797
1,64,0.84375,0.84375,0.84375
2,64,0.7121212121212122,0.734375,0.7230769230769231
3,64,0.835820895522388,0.875,0.8549618320610687
4,64,0.8103448275862069,0.734375,0.7704918032786885
5,64,0.75,0.703125,0.7258064516129032
6,64,0.875,0.875,0.875
