true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,5,17,4,0,3,6,5
class_1,1,34,0,0,0,0,5
class_2,0,0,4,5,10,5,16
class_3,0,0,5,17,2,2,14
class_4,0,0,5,7,4,6,18
class_5,0,0,5,8,1,16,10
class_6,0,0,1,4,5,0,30
