true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,20,6,3,1,3,6,1
class_1,20,9,5,1,1,4,0
class_2,2,1,8,4,8,14,3
class_3,0,0,8,15,6,11,0
class_4,1,6,4,0,12,17,0
class_5,0,1,3,2,8,26,0
class_6,5,3,5,8,2,10,7
