true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,9,5,3,2,11,0,10
class_1,8,7,1,3,13,1,7
class_2,1,0,8,0,14,9,8
class_3,1,3,7,0,13,0,16
class_4,1,2,4,0,11,1,21
class_5,1,2,5,4,19,1,8
class_6,3,1,2,1,8,9,16
