true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,28,3,29,0,0,0,20
class_1,35,2,22,1,0,0,20
class_2,9,13,23,14,3,1,17
class_3,13,3,22,5,5,0,32
class_4,12,9,24,10,1,0,24
class_5,4,11,22,12,4,2,25
class_6,2,0,31,9,3,4,31
