true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,22,9,2,2,1,4,0
class_1,19,8,0,2,0,7,4
class_2,7,7,13,3,3,2,5
class_3,3,1,2,8,6,19,1
class_4,4,7,6,6,7,5,5
class_5,1,9,10,5,5,9,1
class_6,3,2,9,3,5,13,5
