true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,24,14,11,6,0,3,6
class_1,23,13,0,10,4,4,10
class_2,16,6,19,7,7,5,4
class_3,13,7,12,10,4,0,18
class_4,14,6,8,2,19,6,9
class_5,9,8,12,6,11,8,10
class_6,11,9,13,11,4,2,14
