class_id,support,precision,recall,f1
0,80,0.23880597014925373,0.2,0.217687074829932
1,80,0.10344827586206896,0.0375,0.05504587155963303
2,80,0.0,0.0,0.0
3,80,0.5714285714285714,0.1,0.1702127659574468
4,80,0.15141955835962145,0.6,0.24181360201511334
5,80,0.19130434782608696,0.275,0.22564102564102564
6,80,0.0,0.0,0.0
