true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,12,9,25,10,9,4,11
class_1,22,9,21,6,3,2,17
class_2,8,0,24,12,15,6,15
class_3,16,10,14,1,9,0,30
class_4,6,2,21,4,15,8,24
class_5,12,3,14,3,16,6,26
class_6,6,6,20,9,7,2,30
