class_id,support,precision,recall,f1
0,80,0.2,0.1875,0.19354838709677422
1,80,0.1935483870967742,0.15,0.16901408450704225
2,80,0.15384615384615385,0.075,0.10084033613445378
3,80,0.1320754716981132,0.175,0.15053763440860213
4,80,0.171875,0.1375,0.1527777777777778
5,80,0.11931818181818182,0.2625,0.16406250000000003
6,80,0.10526315789473684,0.05,0.06779661016949153
