true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,12,35,1,1,2,4,9
class_1,19,38,2,1,2,1,1
class_2,5,0,17,10,8,8,16
class_3,4,3,5,12,13,9,18
class_4,9,3,11,5,20,5,11
class_5,8,5,7,8,13,12,11
class_6,5,0,6,10,4,3,36
