true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,8,11,4,5,3,3,6
class_1,6,10,5,4,7,3,5
class_2,3,8,9,4,9,2,5
class_3,3,3,2,11,2,3,16
class_4,4,8,3,10,12,1,2
class_5,6,3,6,6,6,8,5
class_6,0,1,5,13,12,8,1
