class_id,support,precision,recall,f1
0,64,0.24509803921568626,0.390625,0.3012048192771084
1,64,0.02631578947368421,0.015625,0.0196078431372549
2,64,0.2391304347826087,0.171875,0.2
3,64,0.19791666666666666,0.296875,0.23750000000000002
4,64,0.35135135135135137,0.40625,0.37681159420289856
5,64,0.15555555555555556,0.109375,0.12844036697247707
6,64,0.3404255319148936,0.25,0.2882882882882883
