true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,49,11,0,0,1,1,2
class_1,12,50,1,0,0,1,0
class_2,3,1,37,5,11,6,1
class_3,0,0,6,51,4,0,3
class_4,1,2,10,5,41,4,1
class_5,1,0,4,9,2,43,5
class_6,2,2,1,3,0,1,55
