timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-27T05:25:39Z,Widar,ResNet101,42,cuda,40,0.6793506270400275,0.979055766475533,1.1166792287619978,0.6445106578042631,0.6056022385377832,0.5617208194938929,0.5725984475212733,0.649639582650531,0.6445106578042631,0.6418163636251257,0.6445106578042631,0.6445106578042631,0.6445106578042631,0.5617208194938929,52854.645887602994,239.6815961690154,53096.79867024199,results/ResNet101/Widar/model_checkpoint.pt,results/ResNet101/Widar
