true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,28,11,9,6,3,2,5
class_1,10,43,1,0,5,1,4
class_2,0,1,24,16,7,11,5
class_3,1,0,8,43,2,6,4
class_4,0,4,12,2,30,15,1
class_5,1,0,6,6,4,43,4
class_6,1,2,7,12,4,7,31
