true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,30,0,2,0,48,0,0
class_1,29,0,4,0,47,0,0
class_2,37,1,3,0,39,0,0
class_3,25,0,1,0,54,0,0
class_4,29,0,1,0,50,0,0
class_5,38,1,0,0,38,1,2
class_6,19,0,6,0,55,0,0
