true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,120,0,1,10,0,1,0
class_1,0,87,0,1,1,0,0
class_2,2,7,278,0,6,0,0
class_3,5,1,1,91,1,0,0
class_4,0,0,7,3,232,0,0
class_5,5,0,2,1,0,71,1
class_6,3,2,0,2,1,3,50
