timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-24T13:12:47Z,UT_HAR_data,GRU,42,cuda,200,0.9470766129032258,0.16254784208402762,0.2140713508828098,0.9327309236947792,0.9257201199183521,0.9172094565741824,0.9197946414397778,0.9346610478280257,0.9327309236947792,0.9328301412139456,0.9327309236947792,0.9327309236947792,0.9327309236947792,0.9172094565741824,30407,30407,0,0.005615764999674866,0.0056383182727659294,1.4039412499187165,177357.84885187773,83.78739205400052,0.06226900699948601,89.19032321000122,results/GRU/UT_HAR_data/model_checkpoint.pt,results/GRU/UT_HAR_data
