true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,33,4,9,4,4,17,9
class_1,33,9,6,4,7,16,5
class_2,4,2,29,11,9,15,10
class_3,3,0,38,12,6,6,15
class_4,12,2,31,14,10,4,7
class_5,5,2,44,5,6,7,11
class_6,10,1,26,13,4,18,8
