true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,16,17,2,1,2,0,2
class_1,11,19,4,0,4,0,2
class_2,5,8,13,3,7,1,3
class_3,4,8,5,6,3,3,11
class_4,7,8,5,6,5,3,6
class_5,4,4,9,8,1,11,3
class_6,4,7,5,5,5,2,12
