true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,49,25,0,0,1,0,5
class_1,4,76,0,0,0,0,0
class_2,0,0,4,4,17,21,34
class_3,0,0,4,11,15,22,28
class_4,0,0,7,3,36,5,29
class_5,0,0,5,11,3,56,5
class_6,0,0,2,2,2,5,69
