timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-27T20:11:54Z,Widar,ResNet50,42,cuda,40,0.8305560327549677,0.4895328165827724,1.368055910275066,0.6346550538620216,0.60048604829602,0.5493907871744171,0.5645866931258505,0.6462591946086133,0.6346550538620216,0.6322247449610473,0.6346550538620216,0.6346550538620216,0.6346550538620216,0.5493907871744171,53076.564496251,232.21184437698685,53313.115923654,results/ResNet50/Widar/model_checkpoint.pt,results/ResNet50/Widar
