true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,29,0,1,0,10,0,0
class_1,21,0,5,0,12,2,0
class_2,36,0,1,0,3,0,0
class_3,22,0,3,1,10,4,0
class_4,30,0,1,3,6,0,0
class_5,24,0,1,1,14,0,0
class_6,27,0,2,0,6,5,0
