true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,8,6,3,8,4,0,11
class_1,9,4,0,7,3,3,14
class_2,5,1,8,4,2,1,19
class_3,5,8,2,2,0,0,23
class_4,0,2,0,15,1,2,20
class_5,5,5,4,6,5,1,14
class_6,6,12,6,4,0,0,12
