true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,8,18,1,5,0,4,4
class_1,14,11,1,5,1,2,6
class_2,9,8,2,7,1,8,5
class_3,9,6,3,5,1,9,7
class_4,7,10,1,12,2,5,3
class_5,4,7,3,8,0,13,5
class_6,0,0,7,9,16,8,0
