class_id,support,precision,recall,f1
0,40,0.47619047619047616,0.25,0.32786885245901637
1,40,0.6666666666666666,0.35,0.4590163934426229
2,40,0.2222222222222222,0.3,0.25531914893617025
3,40,0.13846153846153847,0.225,0.17142857142857143
4,40,0.32,0.2,0.24615384615384614
5,40,0.189873417721519,0.375,0.25210084033613445
6,40,0.0,0.0,0.0
