true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,102,0,3,6,3,14,4
class_1,0,80,5,3,0,0,1
class_2,2,2,281,0,3,3,2
class_3,3,5,3,78,6,0,4
class_4,5,9,33,25,170,0,0
class_5,4,0,3,1,1,65,6
class_6,1,8,0,1,3,12,36
