class_id,support,precision,recall,f1
0,80,0.42105263157894735,0.3,0.35036496350364954
1,80,0.5063291139240507,0.5,0.5031446540880503
2,80,0.16923076923076924,0.1375,0.15172413793103448
3,80,0.2926829268292683,0.15,0.19834710743801653
4,80,0.24358974358974358,0.2375,0.24050632911392406
5,80,0.40625,0.65,0.5000000000000001
6,80,0.39285714285714285,0.55,0.45833333333333337
