class_id,support,precision,recall,f1
0,40,0.0,0.0,0.0
1,40,0.0,0.0,0.0
2,40,0.0,0.0,0.0
3,40,0.0,0.0,0.0
4,40,0.25,0.025,0.045454545454545456
5,40,0.0,0.0,0.0
6,40,0.14492753623188406,1.0,0.25316455696202533
