true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,1,1,15,2,1,1,19
class_1,0,0,12,1,3,2,22
class_2,0,0,31,5,2,2,0
class_3,0,1,10,3,1,6,19
class_4,3,0,26,2,0,1,8
class_5,5,1,14,7,0,3,10
class_6,2,5,16,7,0,0,10
