class_id,support,precision,recall,f1
0,40,0.42857142857142855,0.375,0.39999999999999997
1,40,0.6458333333333334,0.775,0.7045454545454546
2,40,0.27848101265822783,0.55,0.3697478991596639
3,40,0.4827586206896552,0.35,0.4057971014492754
4,40,0.42857142857142855,0.3,0.3529411764705882
5,40,0.3541666666666667,0.425,0.38636363636363635
6,40,0.5384615384615384,0.175,0.2641509433962264
