true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,60,10,7,0,0,0,3
class_1,47,28,2,0,0,0,3
class_2,2,1,30,5,12,13,17
class_3,2,0,16,9,5,28,20
class_4,4,0,22,1,31,9,13
class_5,1,1,9,8,1,56,4
class_6,4,1,22,13,11,4,25
