class_id,support,precision,recall,f1
0,40,0.6551724137931034,0.475,0.5507246376811594
1,40,0.6153846153846154,0.6,0.6075949367088608
2,40,0.2727272727272727,0.375,0.3157894736842105
3,40,0.5333333333333333,0.4,0.4571428571428572
4,40,0.15789473684210525,0.075,0.10169491525423728
5,40,0.5,0.65,0.5652173913043479
6,40,0.6071428571428571,0.85,0.7083333333333333
