true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,35,40,0,0,1,1,3
class_1,9,67,0,0,3,1,0
class_2,3,0,8,17,15,15,22
class_3,11,2,9,13,11,13,21
class_4,11,0,10,6,26,12,15
class_5,3,2,5,8,16,25,21
class_6,13,5,0,0,20,4,38
