true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,18,22,9,4,3,6,2
class_1,17,24,7,8,0,4,4
class_2,5,6,32,5,7,5,4
class_3,9,5,5,27,7,3,8
class_4,2,7,19,8,16,7,5
class_5,5,6,12,8,6,18,9
class_6,9,5,13,5,6,9,17
