timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-25T13:13:43Z,UT_HAR_data,ViT,42,cuda,200,0.9838709677419355,0.0525964526845967,0.18592806202340798,0.9508032128514057,0.9357367562827925,0.9339713436438088,0.9347352606433185,0.9509853130337818,0.9508032128514057,0.9507613924201979,0.9508032128514057,0.9508032128514057,0.9508032128514057,0.9339713436438088,10575007,10575007,0,0.1639275820052717,0.1645859257081041,40.98189550131792,6075.85366547998,197.37378384300973,0.21882015898881946,206.08966033399338,results/ViT/UT_HAR_data/model_checkpoint.pt,results/ViT/UT_HAR_data
