true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,10,9,11,3,0,3,4
class_1,18,5,2,4,0,2,9
class_2,6,11,15,4,2,0,2
class_3,5,24,8,2,1,0,0
class_4,4,8,6,3,7,6,6
class_5,5,12,11,3,2,3,4
class_6,7,4,21,2,3,1,2
