true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,15,23,19,2,5,10,6
class_1,13,25,17,2,4,10,9
class_2,7,21,22,8,1,10,11
class_3,1,21,39,1,2,8,8
class_4,6,19,38,5,0,9,3
class_5,6,30,17,12,3,4,8
class_6,3,19,26,11,8,9,4
