timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-24T13:14:57Z,NTU-Fi-HumanID,LeNet,42,cuda,50,1.0,5.785749293357388e-05,0.0872391779609278,0.9761904761904762,0.976678945623045,0.9761904761904763,0.9758076985003491,0.9766789456230449,0.9761904761904762,0.9758076985003491,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904763,477614,477614,0,0.007820395869202912,0.02659998594966977,1.5640791738405824,37594.004819856484,489.9966757140355,12.490138605004176,504.12545370601583,results/LeNet/NTU-Fi-HumanID/model_checkpoint.pt,results/LeNet/NTU-Fi-HumanID
