class_id,support,precision,recall,f1
0,80,0.410958904109589,0.375,0.3921568627450981
1,80,0.5232558139534884,0.5625,0.5421686746987951
2,80,0.2,0.0625,0.09523809523809523
3,80,0.3137254901960784,0.2,0.24427480916030536
4,80,0.2463768115942029,0.2125,0.22818791946308725
5,80,0.4051724137931034,0.5875,0.47959183673469385
6,80,0.3142857142857143,0.55,0.4
