epoch,train_accuracy,train_loss,epoch_time_s
1,0.2484375,1.8886794460063079,4.515950845001498
2,0.40208333333333335,1.4994755803322306,0.47434030400472693
3,0.49322916666666666,1.2714023551162408,0.48868212397792377
4,0.54375,1.144248627643196,0.4900233650114387
5,0.5984375,0.977746885650012,0.4860750439984258
6,0.6604166666666667,0.8675969007063885,0.47721590599394403
7,0.6729166666666667,0.8356531804921675,0.49004001199500635
8,0.7380208333333333,0.663321319891482,0.49062406198936515
9,0.765625,0.5907462129787523,0.4861600889998954
10,0.7869791666666667,0.5170164010962661,0.47554718499304727
11,0.8364583333333333,0.45380369984373753,0.48748277401318774
12,0.8432291666666667,0.3964295854373854,0.4875357250275556
13,0.865625,0.34487773934189153,0.4814252719806973
14,0.8802083333333334,0.3316778630626445,0.5372833439905662
15,0.8723958333333334,0.3420171372744502,0.48922299401601776
16,0.9234375,0.2087793968161758,0.4825863739824854
17,0.9244791666666666,0.19793360221142672,0.477587492991006
18,0.9145833333333333,0.23185754235909908,0.4795533159922343
19,0.9229166666666667,0.20403785754223258,0.48040890198899433
20,0.9489583333333333,0.14230032757836944,0.4822437560069375
21,0.9447916666666667,0.15776148523603167,0.48179499301477335
22,0.9473958333333333,0.1477413958432723,0.4867522490094416
23,0.9703125,0.07790175943958516,0.4832813259854447
24,0.9640625,0.10108842420942929,0.48688250000122935
25,0.9510416666666667,0.1426794530177603,0.480341143993428
26,0.959375,0.1056551316562964,0.4777986579865683
27,0.9822916666666667,0.056104439253709754,0.48373516398714855
28,0.9927083333333333,0.025152075465540498,0.4875134470057674
29,0.9953125,0.020920444823497412,0.4779714950127527
30,0.9916666666666667,0.024857240504756267,0.4850824440072756
31,0.975,0.07225760562079293,0.493538509006612
32,0.9776041666666667,0.07896537928252804,0.4919124389998615
33,0.9697916666666667,0.09558299767727754,0.5351421069935896
34,0.9744791666666667,0.07312104251919961,0.5010297010012437
35,0.9854166666666667,0.04984822320390721,0.4882777110033203
36,0.9833333333333333,0.04217063931330126,0.47729606900247745
37,0.9911458333333333,0.031942652378763474,0.48047661397140473
38,0.9901041666666667,0.021323655910637913,0.4909286850015633
39,0.9979166666666667,0.011344979254871,0.4962748459947761
40,0.9958333333333333,0.016172344811564807,0.49095859701628797
41,0.9979166666666667,0.007662183662154236,0.4798280929971952
42,0.9927083333333333,0.015058339980183815,0.48335437299101613
43,0.9953125,0.020267955981651133,0.49107410199940205
44,0.9958333333333333,0.01425421934916961,0.4814418409951031
45,0.9953125,0.018730581421595144,0.4836236560076941
46,0.990625,0.022479907514489427,0.4783991370059084
47,0.9958333333333333,0.018679386605413593,0.48266833697562106
48,0.9822916666666667,0.04993950485118798,0.5332122480031103
49,0.9802083333333333,0.052686405850916496,0.5035340110189281
50,0.978125,0.06159452379358058,0.48076017398852855
51,0.9786458333333333,0.06053632829262286,0.48435708598117344
52,0.9864583333333333,0.04427670083787977,0.4847080399922561
53,0.9979166666666667,0.011336290919963195,0.4781663739995565
54,0.9984375,0.0070181658054340856,0.4840031070052646
55,1.0,0.003098078222223082,0.4896693780028727
56,0.9994791666666667,0.002819340064057282,0.4788125760096591
57,0.9989583333333333,0.0029918563884816,0.4869299909914844
58,0.9994791666666667,0.003550753104785571,0.47767163600656204
59,0.9994791666666667,0.0022824593971730494,0.48134981998009607
60,0.9989583333333333,0.007694758004413879,0.4869624230195768
61,0.9994791666666667,0.0018164304484214102,0.47790322298533283
62,0.9994791666666667,0.003314258229006462,0.48703674401622266
63,0.9994791666666667,0.004053719508537681,0.4834407119778916
64,1.0,0.0009435833579081358,0.4725197840016335
65,1.0,0.0010045780477171043,0.4955544580006972
66,1.0,0.00047862916562364116,0.5015865979949012
67,1.0,0.0004303610836136706,0.528018676006468
68,1.0,0.00041570554211811753,0.5115920160023961
69,1.0,0.0008109803321030067,0.4941201900073793
70,1.0,0.0005360159186684355,0.49317067800438963
71,1.0,0.00034267506585931596,0.47958623300655745
72,1.0,0.0005851015954620528,0.4810074830020312
73,1.0,0.0005525170257600138,0.48900535501888953
74,1.0,0.0003751932336872786,0.4807241630041972
75,1.0,0.00031293187437731086,0.4822576860024128
76,1.0,0.00029064022403742587,0.47733926100772806
77,1.0,0.0006389949903158205,0.4793498590006493
78,1.0,0.0004026076946483583,0.4817136329947971
79,1.0,0.00028129317037457106,0.4806010219908785
80,1.0,0.00028349200705522483,0.48425104600028135
81,1.0,0.0003581804023789508,0.48336657098843716
82,1.0,0.0002682389506157868,0.5200515190081205
83,1.0,0.000354143413144867,0.5129395170079079
84,1.0,0.0002403047361069036,0.48670174001017585
85,1.0,0.0003389653405269646,0.48724607401527464
86,1.0,0.0003580149215627082,0.4805488260171842
87,1.0,0.0002436208764414246,0.48609089900855906
88,1.0,0.0002952805000395343,0.4816266489797272
89,1.0,0.000301516628158944,0.4864235720015131
90,1.0,0.00032673385018026647,0.48659176501678303
91,1.0,0.00021767166742522802,0.4929418720130343
92,1.0,0.0002721331476671051,0.4776101649913471
93,1.0,0.0002492016048303672,0.4932027840113733
94,1.0,0.00026382377029073484,0.48516750600538217
95,1.0,0.00024939550476490844,0.48719266400439665
96,1.0,0.0002255721673445434,0.4807485560013447
97,1.0,0.00024327865649698949,0.49091679402044974
98,1.0,0.00030545003959262857,0.47469536602147855
99,1.0,0.00020609496052053814,0.4878533379815053
100,1.0,0.00024961681931982843,0.4974855270120315
