true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,13,9,20,17,6,3,12
class_1,14,10,21,11,3,2,19
class_2,12,1,24,6,10,14,13
class_3,14,11,20,3,0,4,28
class_4,9,7,23,1,9,7,24
class_5,12,2,21,4,12,2,27
class_6,4,5,25,14,3,4,25
