class_id,support,precision,recall,f1
0,40,0.375,0.45,0.4090909090909091
1,40,0.532258064516129,0.825,0.6470588235294118
2,40,0.28125,0.45,0.34615384615384615
3,40,0.3448275862068966,0.25,0.2898550724637681
4,40,0.3333333333333333,0.125,0.18181818181818182
5,40,0.5384615384615384,0.175,0.2641509433962264
6,40,0.10204081632653061,0.125,0.11235955056179775
