epoch,train_accuracy,train_loss,epoch_time_s
1,0.140625,1.9485024043491908,2.6477308329194784
2,0.14341517857142858,1.9472671278885432,0.24138306314125657
3,0.1484375,1.9463846981525421,0.23896097880788147
4,0.13671875,1.9469780666487557,0.2390353879891336
5,0.15011160714285715,1.9466503347669328,0.23988165496848524
6,0.14397321428571427,1.9454070670264108,0.23803129885345697
7,0.15066964285714285,1.945746008838926,0.2417768300510943
8,0.140625,1.944625049829483,0.2397401100024581
9,0.17299107142857142,1.9378910788467951,0.2407430720049888
10,0.17075892857142858,1.9322254402296883,0.2397071309387684
11,0.19977678571428573,1.9208668342658453,0.24042380996979773
12,0.20033482142857142,1.9114323130675726,0.23807904194109142
13,0.20033482142857142,1.8986678847244807,0.24024878395721316
14,0.203125,1.8985298573970795,0.241151716792956
15,0.21149553571428573,1.878931347812925,0.2403984358534217
16,0.21316964285714285,1.867143384047917,0.2376559739932418
17,0.23102678571428573,1.8426213136741094,0.24045922816731036
18,0.23493303571428573,1.841061430318015,0.24028627993538976
19,0.2505580357142857,1.817015609570912,0.23890351387672126
20,0.27232142857142855,1.7605247369834356,0.23951245890930295
21,0.30859375,1.6881605855056219,0.23975173709914088
22,0.3197544642857143,1.5965223142078944,0.2390447307843715
23,0.3521205357142857,1.5510464736393519,0.23799611302092671
24,0.375,1.486807963677815,0.24009664403274655
25,0.37890625,1.4465139423097884,0.23834301088936627
26,0.40011160714285715,1.3859586758272988,0.23848914122208953
27,0.41685267857142855,1.372395430292402,0.23971838597208261
28,0.40625,1.344554875578199,0.24102246901020408
29,0.40904017857142855,1.3263269875730788,0.2399365589953959
30,0.4291294642857143,1.3084490724972315,0.23954859701916575
31,0.4252232142857143,1.2885648139885493,0.23877619998529553
32,0.4302455357142857,1.2834237175328391,0.2365355498623103
33,0.4497767857142857,1.264019135917936,0.23854805110022426
34,0.43470982142857145,1.26714973790305,0.23818303388543427
35,0.4525669642857143,1.2433907432215554,0.24076121812686324
36,0.47154017857142855,1.2109152632100242,0.23941870499402285
37,0.46763392857142855,1.2288770505360194,0.23991024401038885
38,0.4732142857142857,1.194622665643692,0.2395258608739823
39,0.46707589285714285,1.210414128644126,0.23810230591334403
40,0.48660714285714285,1.211337958063398,0.23999269492924213
41,0.49386160714285715,1.1750110196215766,0.2391026511322707
42,0.49609375,1.155817089336259,0.2392035019584
43,0.49497767857142855,1.1603753524167197,0.24118019384332
44,0.48660714285714285,1.1602242099387305,0.23703654506243765
45,0.5106026785714286,1.1397655010223389,0.24057111889123917
46,0.5106026785714286,1.1223466055733817,0.2402668409049511
47,0.5357142857142857,1.098517236965043,0.24072402599267662
48,0.5184151785714286,1.115655032651765,0.23921006103046238
49,0.51171875,1.1274003386497498,0.23978696204721928
50,0.48716517857142855,1.1297814782176698,0.240462132031098
51,0.5491071428571429,1.083028448479516,0.23876551003195345
52,0.5150669642857143,1.1210156721728188,0.23830214608460665
53,0.5100446428571429,1.1260471940040588,0.23822662606835365
54,0.49888392857142855,1.1319608369043894,0.23934875801205635
55,0.5345982142857143,1.09315402167184,0.23814964503981173
56,0.5530133928571429,1.0769085096461433,0.23770687310025096
57,0.55078125,1.0729473616395677,0.23875587084330618
58,0.5546875,1.0627746688468116,0.23850823007524014
59,0.5463169642857143,1.056996790426118,0.24063305999152362
60,0.5518973214285714,1.0431554530348097,0.2401788488496095
61,0.5357142857142857,1.0529440598828452,0.2391673498786986
62,0.5619419642857143,1.0453952955348151,0.23954100091941655
63,0.5424107142857143,1.0798314277614867,0.23969805496744812
64,0.5686383928571429,1.049051325236048,0.24010958895087242
65,0.5569196428571429,1.0285396043743407,0.23861876293085515
66,0.5731026785714286,1.0383782727377755,0.23828702396713197
67,0.5574776785714286,1.0233894905873708,0.23878544894978404
68,0.5675223214285714,1.0183750029121126,0.2388500499073416
69,0.57421875,1.0056348208870207,0.2397663160227239
70,0.5842633928571429,1.0133551763636726,0.23843459808267653
71,0.5591517857142857,1.0107813030481339,0.24092165101319551
72,0.5803571428571429,0.9971428577389035,0.23721010703593493
73,0.5758928571428571,1.0015801382916314,0.23971657315269113
74,0.5775669642857143,0.9975716003349849,0.24002238712273538
75,0.5775669642857143,0.9960540873663766,0.24202203517779708
76,0.5803571428571429,0.9877213175807681,0.23935775412246585
77,0.5747767857142857,0.9748180657625198,0.23856477811932564
78,0.5864955357142857,0.9840673037937709,0.2393062049522996
79,0.5552455357142857,0.9938864239624569,0.23852534499019384
80,0.5943080357142857,0.9842454301459449,0.23673240304924548
81,0.5775669642857143,0.992644231234278,0.23818497802130878
82,0.59375,0.976749130657741,0.23872856493107975
83,0.5904017857142857,0.969180337020329,0.23892855900339782
84,0.5909598214285714,0.980592355132103,0.23789728782139719
85,0.6065848214285714,0.9522309856755393,0.23875383799895644
86,0.5926339285714286,0.980008350951331,0.23886682698503137
87,0.5970982142857143,0.9610059218747276,0.23807072383351624
88,0.5909598214285714,0.9656274169683456,0.2391847618855536
89,0.6015625,0.9572229023490634,0.23783540702424943
90,0.60546875,0.9577302102531705,0.23962701321579516
91,0.6021205357142857,0.9696851266281945,0.2412202770356089
92,0.5881696428571429,0.9687703805310386,0.2386264600791037
93,0.5943080357142857,0.9561281651258469,0.23770454595796764
94,0.6015625,0.9564030681337629,0.2394093619659543
95,0.6065848214285714,0.9610552127872195,0.24106482393108308
96,0.6121651785714286,0.9420091658830643,0.2394994799979031
97,0.6026785714285714,0.9641883032662528,0.23932270309887826
98,0.5926339285714286,0.9602588138410023,0.237857409985736
99,0.6032366071428571,0.9488122697387423,0.239477904047817
100,0.60546875,0.9632044562271663,0.23971658200025558
