true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,52,7,0,2,0,1,2
class_1,8,53,1,0,0,2,0
class_2,2,2,42,8,5,3,2
class_3,0,0,6,57,1,0,0
class_4,1,1,7,3,51,1,0
class_5,1,1,4,1,11,43,3
class_6,2,0,1,1,0,2,58
