true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,17,4,5,5,1,8,0
class_1,12,6,10,3,0,4,5
class_2,5,2,9,6,7,7,4
class_3,1,9,16,3,3,5,3
class_4,10,6,3,0,3,12,6
class_5,1,5,11,4,7,5,7
class_6,7,2,18,3,8,1,1
