true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,17,19,7,0,4,4,13
class_1,21,18,8,2,3,2,10
class_2,15,7,29,0,5,1,7
class_3,14,10,15,1,6,2,16
class_4,5,17,10,0,13,5,14
class_5,5,9,15,0,8,8,19
class_6,11,16,8,0,6,0,23
