true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,12,36,7,1,2,6,16
class_1,9,49,8,2,1,5,6
class_2,3,4,24,16,6,15,12
class_3,4,9,23,2,9,15,18
class_4,13,9,14,5,12,12,15
class_5,4,8,19,5,10,19,15
class_6,2,13,21,2,1,10,31
