true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,19,30,2,7,2,2,2
class_1,23,25,3,5,4,2,2
class_2,2,3,23,12,6,7,11
class_3,6,7,7,24,8,5,7
class_4,6,10,6,13,10,11,8
class_5,3,5,6,19,7,20,4
class_6,5,8,4,9,4,2,32
