class_id,support,precision,recall,f1
0,80,0.05,0.0375,0.04285714285714286
1,80,0.3018867924528302,0.4,0.3440860215053763
2,80,0.043478260869565216,0.0125,0.01941747572815534
3,80,0.125,0.0375,0.05769230769230769
4,80,0.125,0.0125,0.022727272727272728
5,80,0.18357487922705315,0.475,0.26480836236933797
6,80,0.12878787878787878,0.2125,0.16037735849056603
