true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,10,5,2,2,6,3,12
class_1,5,11,3,4,7,4,6
class_2,1,0,5,10,9,5,10
class_3,4,8,2,4,8,3,11
class_4,0,0,10,0,13,10,7
class_5,0,9,4,6,4,14,3
class_6,1,3,7,6,8,4,11
